cycle_index,t_start,t_end,cycle_duration_nominal,sample_count,theta0_rad,theta_start_rad,theta_end_rad,max_abs_vel_rad_s,mean_abs_vel_rad_s,rms_vel_rad_s,mean_vel_rad_s,max_abs_delta_theta_rad,mean_abs_delta_theta_rad,rms_delta_theta_rad,ptp_theta_rad,vel_bound_rad_s,satisfy_vel_bound,angle_margin_ratio
893,1774257671.8368902,1774257671.8868902,0.05,5,-0.39491435218802745,-0.39491435218802745,-0.4287466608873478,3.204626312404059,1.4204754334044607,1.7686539251501892,-0.8549843932421152,0.03383230869932036,0.018934403934083143,0.02256398302466147,0.04532547877227627,0.9,0,0.751829082207119
894,1774257671.8868902,1774257671.9368901,0.05,5,-0.3648902151939493,-0.3648902151939493,-0.5176351505803811,4.841554738915975,3.8440913907235768,4.025073125781923,-3.8440913907235768,0.1527449353864318,0.06621136573496743,0.08603886819466074,0.1527449353864318,0.9,0,3.394331897476262
895,1774257671.9368901,1774257671.98689,0.05,5,-0.45080510217876146,-0.45080510217876146,-0.5348279445015657,8.395982719748247,4.975721735492095,5.42200580865304,-2.363384528564019,0.08402284232280421,0.04064280677777661,0.05009215820251535,0.13679769624179616,0.9,0,1.8671742738400934
896,1774257671.98689,1774257672.03689,0.05,5,-0.598481966544007,-0.598481966544007,-0.5843834683463086,2.890993655576802,1.7910761728078668,2.0891607665939778,0.34557934501946586,0.04112632894968005,0.018762458635552325,0.023346744958440826,0.04112632894968005,0.9,0,0.9139184211040009
897,1774257672.03689,1774257672.08689,0.05,5,-0.5455013142968407,-0.5455013142968407,-0.49726707682821963,4.655202792082218,3.4193642267690905,3.6752309503592064,1.1848525403620878,0.048234237468621044,0.025067760180757036,0.032274492851458565,0.09218409065520644,0.9,0,1.0718719437471342
898,1774257672.0868902,1774257672.1368902,0.05,5,-0.4545103500338494,-0.4545103500338494,-0.45432632183881255,4.292445354709564,2.1303256104873562,2.5943176902174137,-0.07237295477507555,0.02454710197359017,0.01355689820375774,0.017530105234867924,0.04418527428349145,0.9,0,0.5454911549686704
899,1774257672.1368902,1774257672.1868901,0.05,5,-0.384991509470415,-0.384991509470415,-0.2951528788467491,6.262131499490115,2.193344699926105,3.266740221820899,2.193344699926105,0.08983863062366587,0.06435749674134435,0.07258898275361525,0.08983863062366587,0.9,0,1.9964140138592414
900,1774257672.1868901,1774257672.23689,0.05,5,-0.2588235756694282,-0.2588235756694282,-0.2283705814585401,7.412745475414675,2.452817904626907,3.7846126160650297,1.2535548330804298,0.054306708089957745,0.03561620451380905,0.040690433779763446,0.054306708089957745,0.9,0,1.2068157353323943
901,1774257672.23689,1774257672.28689,0.05,5,-0.24036447516141063,-0.24036447516141063,-0.25714277983965,4.465391943233624,2.6043649310971757,2.944213046701035,-0.37166895948036394,0.05924755583588853,0.03168217376562923,0.03850489013392181,0.05924755583588853,0.9,0,1.316612351908634
902,1774257672.28689,1774257672.33689,0.05,5,-0.2974151442541056,-0.2974151442541056,-0.34086770154099216,4.962870474321709,2.4101489231664592,2.876125947310919,-1.017676167969997,0.052502924563535225,0.024443243953926764,0.03210020734759615,0.052502924563535225,0.9,0,1.1667316569674493
903,1774257672.3368902,1774257672.3868902,0.05,5,-0.31240392044837056,-0.31240392044837056,-0.34922375580832143,2.4016615673702337,1.2179640926409872,1.4112289619695517,-0.8539717724911249,0.04414115687053355,0.024527704153531015,0.030366301693790718,0.04414115687053355,0.9,0,0.9809145971229677
904,1774257672.3868902,1774257672.4368901,0.05,5,-0.3570122695647888,-0.3570122695647888,-0.41874175366184074,3.6826590592315824,2.2665015568284956,2.534421682860629,-1.9637774179331458,0.06172948409705192,0.02239991029122259,0.031166937202442836,0.06172948409705192,0.9,0,1.3717663132678204
905,1774257672.4368901,1774257672.48689,0.05,5,-0.4090966404388176,-0.4090966404388176,-0.4209043660490893,5.848036532715819,3.8997530552522437,4.353814930734427,-0.2651178765732676,0.0848755330892711,0.04543181822635215,0.05639628717236219,0.0848755330892711,0.9,0,1.8861229575393574
906,1774257672.48689,1774257672.53689,0.05,5,-0.41444107533882063,-0.41444107533882063,-0.5290552541874509,6.546074626178077,4.124315865213309,4.394078469020092,-2.7878929527712737,0.14038417842722234,0.08604825480013586,0.0991441022248878,0.14038417842722234,0.9,0,3.1196484094938293
907,1774257672.53689,1774257672.58689,0.05,5,-0.47661064695714533,-0.47661064695714533,-0.5630435026283231,3.4502432213486927,2.1748148959913878,2.3018519968544924,-2.1748148959913878,0.08643285567117781,0.03906818780122952,0.048867443241838525,0.08643285567117781,0.9,0,1.9207301260261733
908,1774257672.5868902,1774257672.6368902,0.05,5,-0.47958108998986027,-0.47958108998986027,-0.4601514366724947,2.170223970834595,0.6546718293691168,1.0945122154180316,0.4874476406181156,0.01942965331736557,0.008383935928804265,0.012030837220502742,0.02276488088202422,0.9,0,0.4317700737192348
909,1774257672.6368902,1774257672.6868901,0.05,6,-0.4563763863770567,-0.4563763863770567,-0.26230163378721183,7.498364812086205,4.119037307275735,4.8713971887952745,3.7651939379439496,0.19407475258984486,0.08733442005334328,0.1175855526330334,0.20030853325246467,0.9,0,4.31277227977433
910,1774257672.6868901,1774257672.73689,0.05,5,-0.2565579762138685,-0.2565579762138685,-0.16593752112791624,6.051449631929883,3.2910913661990713,3.789291021120815,2.2353967238853447,0.09062045508595226,0.04186709084365253,0.05239794626604766,0.10796289670313128,0.9,0,2.013787890798939
911,1774257672.73689,1774257672.78689,0.05,4,-0.1613671419785612,-0.1613671419785612,-0.1428684813552374,1.0243165743054239,0.5834714976634071,0.7018684989333338,0.5834714976634071,0.01849866062332381,0.01004992810033753,0.012019880973123618,0.01849866062332381,0.9,0,0.41108134718497347
912,1774257672.78689,1774257672.83689,0.05,5,-0.17526220779462212,-0.17526220779462212,-0.3097346207296914,5.5838646689894516,3.3492937462471772,3.7179013144290094,-3.3492937462471772,0.13447241293506926,0.07533528011654826,0.09183062231232236,0.13447241293506926,0.9,0,2.9882758430015386
913,1774257672.8368902,1774257672.8868902,0.05,5,-0.30880717003933955,-0.30880717003933955,-0.27756938147250254,6.5234250370417195,2.6679106816276628,3.5329038808511313,0.7659907967647113,0.04968941676228461,0.022941255909389523,0.02835842056322718,0.06825966562149988,0.9,0,1.1042092613841024
914,1774257672.8868902,1774257672.9368901,0.05,6,-0.32159434295622924,-0.32159434295622924,-0.25480688634843174,3.181200417851544,1.632958658760047,2.0700406250831316,1.3260421236800322,0.0667874566077975,0.020395407116307745,0.032836488210809825,0.07390313805638071,0.9,0,1.4841657023955
915,1774257672.9368901,1774257672.98689,0.05,4,-0.31068247439139907,-0.31068247439139907,-0.44802937898547024,9.016966213331386,5.219296795670291,6.304084830470507,-4.883469737749944,0.14252494406444977,0.09063303263297205,0.10725000475703014,0.14252494406444977,0.9,0,3.1672209792099943
916,1774257672.98689,1774257673.03689,0.05,6,-0.3821251362377324,-0.3821251362377324,-0.5414065611128241,3.9689041257804725,3.205488142298428,3.2585282495812233,-3.205488142298428,0.15928142487509173,0.08553207016014584,0.10171782401712146,0.15928142487509173,0.9,0,3.5395872194464824
917,1774257673.03689,1774257673.08689,0.05,4,-0.5212004105545838,-0.5212004105545838,-0.45341860125397465,5.700092973326192,3.4689402221957697,3.8249597761584897,2.168048060993394,0.06778180930060912,0.023907331986669764,0.0354407262144197,0.08629166058663812,0.9,0,1.5062624289024247
918,1774257673.0868902,1774257673.1368902,0.05,6,-0.4961857279047576,-0.4961857279047576,-0.40344451343815074,5.97836644372381,1.9801437148342784,3.0266606980746458,1.6606462390719028,0.09438355248588465,0.03723692761494177,0.05509933111136707,0.10028677750390114,0.9,0,2.097412277464103
919,1774257673.1368902,1774257673.1868901,0.05,5,-0.47123312451175753,-0.47123312451175753,-0.40391089265178964,3.657839882657628,1.6858492259949036,2.1195756363181215,1.6858492259949036,0.06732223185996788,0.02609566559290465,0.034588694943319204,0.06732223185996788,0.9,0,1.496049596888175
920,1774257673.1868901,1774257673.23689,0.05,4,-0.39801955899872044,-0.39801955899872044,-0.43717003211504063,3.477083113779907,1.6886141807553459,2.1114562302222324,-1.2298278858511973,0.04606983409803411,0.030831751520724066,0.03573272190062574,0.04606983409803411,0.9,0,1.0237740910674247
921,1774257673.23689,1774257673.28689,0.05,6,-0.4152940342747839,-0.4152940342747839,-0.41100100525902433,4.482795295588473,2.097171310233175,2.5992035154531865,0.2409305363657237,0.03691999451894956,0.01491569100287519,0.021164762993474237,0.03691999451894956,0.9,0,0.8204443226433235
922,1774257673.28689,1774257673.33689,0.05,5,-0.4019991491891417,-0.4019991491891417,-0.3573937381805681,5.357557947549389,2.496921625274524,3.142841746918647,1.1431054409563017,0.05212446860448072,0.0347780257702874,0.04006995721871272,0.05212446860448072,0.9,0,1.158321524544016
923,1774257673.3368902,1774257673.3868902,0.05,5,-0.3560478212870668,-0.3560478212870668,-0.32171005268291863,3.6606910806842965,2.0998830347912367,2.3222909382803274,0.8298384364012417,0.059245486737572906,0.03585828500679361,0.04108714185291976,0.059245486737572906,0.9,0,1.3165663719460645
924,1774257673.3868902,1774257673.4368901,0.05,4,-0.28124828588875594,-0.28124828588875594,-0.28275719539188554,1.0370942990419307,0.7134655671858271,0.8418573288872352,-0.03230498275988595,0.00848173379616135,0.0027267078426162633,0.004331743778761106,0.009990643299290947,0.9,0,0.18848297324802998
925,1774257673.4368901,1774257673.48689,0.05,6,-0.32625420305686986,-0.32625420305686986,-0.30863072523103374,8.891638389921093,3.6753764130182534,4.550946832003229,0.5641721266694735,0.0820293289987501,0.03989250885258791,0.048962690058941,0.09965280682458622,0.9,0,1.8228739777500018
926,1774257673.48689,1774257673.53689,0.05,4,-0.29988011985987517,-0.29988011985987517,-0.43899810763370534,8.978932325151717,4.589324330284769,5.740287627257911,-4.589324330284769,0.13911798777383017,0.09091811947463575,0.10660771854694494,0.13911798777383017,0.9,0,3.0915108394184476
927,1774257673.53689,1774257673.58689,0.05,6,-0.44269614433376653,-0.44269614433376653,-0.5035637818407349,4.791991192489068,3.0065649814740056,3.361763786800087,-1.089768504478378,0.060867637506968386,0.03123319642842204,0.03894252319478455,0.10457967722193223,0.9,0,1.3526141668215195
928,1774257673.5868902,1774257673.6368902,0.05,5,-0.5322056727068384,-0.5322056727068384,-0.49449273569038343,5.15493770225575,3.3180505975952763,3.53192138409451,0.740581746467401,0.04018072160140557,0.019668267314900446,0.025570824645983606,0.04697486732433248,0.9,0,0.8929049244756792
929,1774257673.6368902,1774257673.6868901,0.05,5,-0.4817350738946675,-0.4817350738946675,-0.543066619739161,4.827849648215603,3.4128720013965848,3.578360983383113,-1.4990360004568344,0.09876043499632559,0.05437939467383568,0.06471020409262486,0.09876043499632559,0.9,0,2.1946763332516794
930,1774257673.6868901,1774257673.73689,0.05,5,-0.4290314035503116,-0.4290314035503116,-0.4815210207078954,2.937748524614612,1.3121629705532616,1.7150405085576221,-1.3121629705532616,0.05248961715758377,0.03555151441493565,0.0405284842396037,0.05248961715758377,0.9,0,1.1664359368351946
931,1774257673.73689,1774257673.78689,0.05,4,-0.45780085159156636,-0.45780085159156636,-0.38033455980876096,3.683886154411302,2.5108309768880357,2.9006854679171905,2.5108309768880357,0.0774662917828054,0.03955367658502597,0.048143285698739005,0.0774662917828054,0.9,0,1.7214731507290086
932,1774257673.78689,1774257673.83689,0.05,6,-0.3971735227783915,-0.3971735227783915,-0.3313720816912325,5.5759808637483115,2.58483045853846,3.1349599589460233,1.3425688542026568,0.06580144108715902,0.01867686881942504,0.02961784591160096,0.07089491128780606,0.9,0,1.4622542463813113
933,1774257673.8368902,1774257673.8868902,0.05,5,-0.29380268896354983,-0.29380268896354983,-0.4079910323901976,7.30479595339452,2.9165880506096253,3.955204149022002,-2.9165880506096253,0.1141883434266478,0.07858765598393777,0.0892665809773815,0.1141883434266478,0.9,0,2.5375187428143953
934,1774257673.8868902,1774257673.9368901,0.05,5,-0.323355946944646,-0.323355946944646,-0.3969776567593064,4.581937375078751,2.6897889223759837,3.10694854625425,-1.8536597153596166,0.07362170981466043,0.03818355071200663,0.0474819904829223,0.09039172300660953,0.9,0,1.6360379958813427
935,1774257673.9368901,1774257673.98689,0.05,5,-0.40120579063784895,-0.40120579063784895,-0.3927818632271244,6.4161227325886205,3.2426407863452176,3.8918526241668996,-0.1825702256498012,0.0559763336985411,0.02895182103565792,0.03642407727801829,0.0559763336985411,0.9,0,1.2439185266342465
936,1774257673.98689,1774257674.03689,0.05,4,-0.43318652343204184,-0.43318652343204184,-0.3629754254904506,2.993000013693914,2.351824423698818,2.4609444485902783,2.351824423698818,0.07021109794159125,0.031868235715301216,0.04182354816468428,0.07021109794159125,0.9,0,1.5602466209242498
937,1774257674.03689,1774257674.08689,0.05,6,-0.37965709892222843,-0.37965709892222843,-0.35408266103314523,10.624520579405232,3.8841358279862632,5.256734683700136,0.4856761470501157,0.08265544208778719,0.03692545474301421,0.04599768438543047,0.10822987997687039,0.9,0,1.8367876019508262
938,1774257674.0868902,1774257674.1368902,0.05,5,-0.37369958835028416,-0.37369958835028416,-0.3793322236251879,0.9715827057884998,0.7041809846526326,0.7283458442272374,-0.16223428040647853,0.011947325681032794,0.005411761516484925,0.0066251710081020165,0.016880419694150883,0.9,0,0.26549612624517316
939,1774257674.1368902,1774257674.1868901,0.05,5,-0.3193770171474288,-0.3193770171474288,-0.37357530132741895,2.2614454356282327,1.357504392036101,1.474509135097776,-1.357504392036101,0.054198284179990175,0.029401483468831036,0.036114165558324536,0.054198284179990175,0.9,0,1.2044063151108926
940,1774257674.1868901,1774257674.23689,0.05,5,-0.3688324821471225,-0.3688324821471225,-0.3414813878150723,2.7227921928325225,0.9460938123271744,1.419682591078703,0.8722019196941561,0.028828402259333086,0.015778508658961743,0.0201134298711554,0.028828402259333086,0.9,0,0.6406311613185129
