time,dt,roll_wrapped_rad,roll_unwrapped_rad,droll_rad,roll_vel_rad_s
1774257681.8581038,0.014422416687011719,-0.04954107991371852,-0.04954107991371852,0.009935614615414569,0.6889008153787574
1774257681.8634117,0.005307912826538086,-0.05106196479801784,-0.05106196479801784,-0.0015208848842993214,-0.2865316243882757
1774257681.8740752,0.010663509368896484,-0.07279526929773988,-0.07279526929773988,-0.021733304499722043,-2.038100567821897
1774257681.8863733,0.012298107147216797,-0.05239705351533482,-0.05239705351533482,0.02039821578240506,1.6586467769571687
1774257681.8932745,0.006901264190673828,-0.09979988541489573,-0.09979988541489573,-0.04740283189956091,-6.868717178458368
1774257681.9041982,0.010923624038696289,-0.11689084993193097,-0.11689084993193097,-0.017090964517035234,-1.5645873985127563
1774257681.9144638,0.010265588760375977,-0.15983200433810918,-0.15983200433810918,-0.04294115440617821,-4.183019153458227
1774257681.9239142,0.009450435638427734,-0.1769835857282423,-0.1769835857282423,-0.01715158139013312,-1.8148984921277789
1774257681.9340475,0.01013326644897461,-0.21929705476630193,-0.21929705476630193,-0.04231346903805963,-4.175698848059143
1774257681.9437392,0.009691715240478516,-0.20404697373401307,-0.20404697373401307,0.015250081032288865,1.5735172416741283
1774257681.9554489,0.01170969009399414,-0.2331438264204832,-0.2331438264204832,-0.029096852686470137,-2.4848524984784874
1774257681.9634285,0.007979631423950195,-0.3199069127142062,-0.3199069127142062,-0.08676308629372298,-10.873069404347529
1774257681.9736507,0.010222196578979492,-0.3358953166177095,-0.3358953166177095,-0.015988403903503312,-1.5640869141942753
1774257681.9834096,0.009758949279785156,-0.39287829152806036,-0.39287829152806036,-0.05698297491035087,-5.839048167653286
1774257681.9935873,0.0101776123046875,-0.4151390353243817,-0.4151390353243817,-0.022260743796321314,-2.18722654488113
1774257682.0045824,0.010995149612426758,-0.48424468045417307,-0.48424468045417307,-0.0691056451297914,-6.2851027558268004
1774257682.0141628,0.009580373764038086,-0.514358301374626,-0.514358301374626,-0.030113620920452944,-3.143261595230308
1774257682.0237336,0.009570837020874023,-0.5344444659909701,-0.5344444659909701,-0.02008616461634405,-2.0986842187925743
1774257682.0336647,0.009931087493896484,-0.5544787065073429,-0.5544787065073429,-0.020034240516372814,-2.0173259503237277
1774257682.043411,0.009746313095092773,-0.5585319422914627,-0.5585319422914627,-0.0040532357841198685,-0.41587375088131073
1774257682.0536382,0.010227203369140625,-0.518933011204458,-0.518933011204458,0.03959893108700474,3.8719217422125216
1774257682.0633848,0.009746551513671875,-0.5059212143073892,-0.5059212143073892,0.013011796897068773,1.3350154543190593
1774257682.0740013,0.010616540908813477,-0.5345223910723604,-0.5345223910723604,-0.028601176764971203,-2.6940203038475103
1774257682.0832489,0.009247541427612305,-0.5147928568853674,-0.5147928568853674,0.01972953418699308,2.133489678465512
1774257682.0933764,0.010127544403076172,-0.5112779312587653,-0.5112779312587653,0.00351492562660205,0.3470659309609559
1774257682.1033943,0.010017871856689453,-0.5150572805800732,-0.5150572805800732,-0.0037793493213078566,-0.3772606972192591
1774257682.113936,0.010541677474975586,-0.4885835094191017,-0.4885835094191017,0.026473771160971438,2.511343306017124
1774257682.1235037,0.009567737579345703,-0.42930052214134606,-0.42930052214134606,0.05928298727775566,6.196134330202833
1774257682.133635,0.010131359100341797,-0.4545535660560778,-0.4545535660560778,-0.02525304391473171,-2.4925623171208846
1774257682.1433766,0.009741544723510742,-0.4290095850693053,-0.4290095850693053,0.025543980986772463,2.622169451742424
1774257682.1534352,0.01005864143371582,-0.3919684546638946,-0.3919684546638946,0.03704113040541068,3.6825182256971165
1774257682.1632447,0.009809494018554688,-0.3486767496784177,-0.3486767496784177,0.04329170498547691,4.413245464403212
1774257682.173478,0.010233163833618164,-0.29716458602268053,-0.29716458602268053,0.051512163655737186,5.033845298802756
1774257682.1831975,0.009719610214233398,-0.2932488207850239,-0.2932488207850239,0.003915765237656632,0.4028726616960817
1774257682.194156,0.010958433151245117,-0.2888748778933274,-0.2888748778933274,0.004373942891696514,0.39913944186441824
1774257682.2032993,0.009143352508544922,-0.30560748917660674,-0.30560748917660674,-0.016732611283279353,-1.8300302069336043
1774257682.21318,0.009880781173706055,-0.2838943546288771,-0.2838943546288771,0.021713134547729662,2.1975119341283382
1774257682.2242522,0.011072158813476562,-0.20956005276027956,-0.20956005276027956,0.07433430186859752,6.713623162460509
1774257682.2337272,0.009474992752075195,-0.1479432552639544,-0.1479432552639544,0.06161679749632515,6.503097058605132
1774257682.2433996,0.009672403335571289,-0.12801161989249144,-0.12801161989249144,0.019931635371462975,2.0606704125087787
1774257682.2547414,0.01134181022644043,-0.13847264826873795,-0.13847264826873795,-0.010461028376246517,-0.9223420395325781
1774257682.2635405,0.008799076080322266,-0.11627073608037913,-0.11627073608037913,0.02220191218835882,2.5232094808237724
1774257682.2735693,0.010028839111328125,-0.10519911621878318,-0.10519911621878318,0.011071619861595952,1.1039782111062035
1774257682.2857988,0.012229442596435547,-0.10425812130734327,-0.10425812130734327,0.0009409949114399102,0.0769450368665353
1774257682.2932603,0.0074615478515625,-0.057931913062409454,-0.05793191306240946,0.04632620824493381,6.208659271042908
1774257682.3033297,0.01006937026977539,-0.0031869086741027394,-0.003186908674102748,0.05474500438830671,5.436785312447137
1774257682.313215,0.009885311126708984,-0.023350488841319506,-0.02335048884131952,-0.020163580167216772,-2.0397516991384395
1774257682.3232956,0.010080575942993164,0.02073561912094557,0.020735619120945552,0.04408610796226507,4.373371939418657
1774257682.3339555,0.010659933090209961,0.018923069672106396,0.018923069672106378,-0.0018125494488391743,-0.17003384857113338
1774257682.343449,0.009493589401245117,0.0372782029946826,0.03727820299468258,0.018355133322576205,1.9334239713557515
1774257682.3534265,0.009977340698242188,-0.03119377950808483,-0.031193779508084843,-0.06847198250276743,-6.8627487597803345
1774257682.3641477,0.010721206665039062,0.006794806117703281,0.006794806117703264,0.03798858562578811,3.543312503215299
1774257682.3732762,0.009128570556640625,0.026576444314579614,0.026576444314579596,0.019781638196876332,2.1670028263610317
1774257682.3833761,0.01009988784790039,0.04964976943510536,0.04964976943510534,0.02307332512052574,2.28451300331244
1774257682.395523,0.012146949768066406,0.06194904374157182,0.0619490437415718,0.012299274306466462,1.012540147222845
1774257682.4033325,0.00780940055847168,0.049854265006857294,0.04985426500685727,-0.012094778734714526,-1.5487461097886757
1774257682.413429,0.010096549987792969,0.03624135582822351,0.036241355828223486,-0.013612909178633788,-1.348273340407585
1774257682.426574,0.013144969940185547,0.03827001166653849,0.03827001166653847,0.002028655838314984,0.15432943913497826
1774257682.4337509,0.007176876068115234,0.0264752122910313,0.02647521229103128,-0.01179479937550719,-1.6434447611416951
1774257682.4440138,0.01026296615600586,0.042316372570222,0.04231637257022198,0.0158411602791907,1.543526504754232
1774257682.4570107,0.012996912002563477,0.04921575177231955,0.04921575177231953,0.006899379202097551,0.530847573695716
1774257682.4632092,0.006198406219482422,0.0027222390581048313,0.002722239058104814,-0.046493512714214716,-7.5008818505762616
1774257682.4733348,0.01012563705444336,-0.06949584175363313,-0.06949584175363314,-0.07221808081173796,-7.1322012060512305
